Course Section,Course Subject,Course Number,Section Number,Section Status,Enrolled/Capacity,All Instructors,Units,Meeting Patterns,Locations,Course Tags,Instructional Format,Delivery Mode,Start Date,End Date,Academic Period,Overlapping Course(s)
"ARAB 12A-1 - Cultures and Ideas II (Arabic Media, Culture, and Politics)",Arabic,12A,1,Open,0/25,Mohammed Kadalah,4,M W F | 1:00 PM - 2:05 PM,Rm 163 Graham Hall,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-03-30,2026-06-11,Spring 2026 Quarter,
