Course Section,Course Subject,Course Number,Section Number,Section Status,Enrolled/Capacity,All Instructors,Units,Meeting Patterns,Locations,Course Tags,Instructional Format,Delivery Mode,Start Date,End Date,Academic Period,Overlapping Course(s)
"HNRS 20-2 - Difficult Dialogues (Trafficking, Labor, and Moral Agency)",Honors Program,20,2,Open,0/17,Karen Peterson-Iyer | Karen Iyer,4,M W | 3:30 PM - 5:15 PM,Rm 210 O'Connor Hall,Pathways :: Paradigm Shifts and the Nature of Human Knowing,Seminar,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
HNRS 20-3 - Difficult Dialogues (Dissent and the Supreme Court in the 21st Century),Honors Program,20,3,Open,0/17,Sharmila Lodhia,4,T | 3:50 PM - 6:50 PM,Rm 110 O'Connor Hall,Pathways :: Paradigm Shifts and the Nature of Human Knowing,Seminar,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
