Course Section,Course Subject,Course Number,Section Number,Section Status,Enrolled/Capacity,All Instructors,Units,Meeting Patterns,Locations,Course Tags,Instructional Format,Delivery Mode,Start Date,End Date,Academic Period,Overlapping Course(s)
RELS 190-1 - Seminar in Interreligious Dialogue,Religious Studies,190,1,Open,0/17,Sarita Tamayo-Moraga,5,T Th | 3:50 PM - 5:30 PM,Rm 216 Kenna Hall,"Core Explorations :: Religion, Theology and Culture 3",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
